id,name,display_name,symbol,sector,created_at,updated_at
75397,Precision Fastners Ltd.,Precision Fastners Ltd.,,industrial_equipment,2021-07-28 20:29:36 +0530,2021-07-28 20:29:36 +0530
75415,Johnson & Johnson Ltd.,Johnson & Johnson Ltd.,,healthcare,2021-07-28 20:29:38 +0530,2021-07-28 20:29:38 +0530
75443,Angel Broking Ltd. (Amalgamated),Angel Broking Ltd. (Amalgamated),,finance,2021-07-28 20:29:40 +0530,2021-07-28 20:29:40 +0530
75455,Delta Air Lines Pvt Ltd.,Delta Air Lines Pvt Ltd.,,travel_lodging,2021-07-28 20:29:42 +0530,2021-07-28 20:29:42 +0530
75456,Globsyn Technologies Limited,Globsyn Technologies Limited,,education,2021-07-28 20:29:42 +0530,2021-07-28 20:29:42 +0530
75466,Infrastructure Leasing & Financial Services Ltd.,Infrastructure Leasing & Financial Services Ltd.,,finance,2021-07-28 20:29:45 +0530,2021-07-28 20:29:45 +0530
75472,Punjab Wireless Systems Limited,Punjab Wireless Systems Limited,,,2021-07-28 20:29:46 +0530,2021-07-28 20:29:46 +0530
75473,Royal Industries Limited,Royal Industries Limited,,textile,2021-07-28 20:29:46 +0530,2021-07-28 20:29:46 +0530
75479,DominoS Pizza Services Private Limited,DominoS Pizza Services Private Limited,,consumer_staples,2021-07-28 20:29:48 +0530,2021-07-28 20:29:48 +0530
75489,Toronto-Dominion Bank,Toronto-Dominion Bank,,finance,2021-07-28 20:29:50 +0530,2021-07-28 20:29:50 +0530
75495,SIP Technologies & Exports Ltd,SIP Technologies & Exports Ltd,,other,2021-07-28 20:29:50 +0530,2021-07-28 20:29:50 +0530
75496,Quantum Information Services,Quantum Information Services,,other,2021-07-28 20:29:50 +0530,2021-07-28 20:29:50 +0530
75497,City Online Services Ltd.,City Online Services Ltd.,,other,2021-07-28 20:29:50 +0530,2021-07-28 20:29:50 +0530
75498,Magnasound (India) Ltd.,Magnasound (India) Ltd.,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75500,Deldot Systems Ltd,Deldot Systems Ltd,,,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75503,Aruna Mills Company Ltd,Aruna Mills Company Ltd,,textile,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75504,Eastern Medikit Ltd.,Eastern Medikit Ltd.,,healthcare,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75505,Euro Cotspin Ltd,Euro Cotspin Ltd,,trading,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75506,Indian Steel Rolling Mills Ltd,Indian Steel Rolling Mills Ltd,,raw_materials,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75507,Jaipur Syntex Ltd,Jaipur Syntex Ltd,,textile,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75508,Jaswal Granites Ltd,Jaswal Granites Ltd,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75509,Marwar Hotels Ltd,Marwar Hotels Ltd,,travel_lodging,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75510,Nutan Mills Ltd,Nutan Mills Ltd,,textile,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75511,Willard Storage Battery Ltd,Willard Storage Battery Ltd,,consumer_staples,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75512,Virtual Dynamics Software Ltd,Virtual Dynamics Software Ltd,,,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75513,SRM  Radiant Infotech Ltd,SRM  Radiant Infotech Ltd,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75514,Shubh Shanti Services Ltd,Shubh Shanti Services Ltd,,finance,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75515,Rajinder Steels Ltd,Rajinder Steels Ltd,,raw_materials,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75516,Raipur Manufacturing Company Ltd,Raipur Manufacturing Company Ltd,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75517,Poysha Industrial Company Ltd,Poysha Industrial Company Ltd,,packaging,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75518,Nihon Nirman Ltd,Nihon Nirman Ltd,,construction,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75519,Jadoonet.Com,Jadoonet.Com,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75520,Amex Carb. & Chem.,Amex Carb. & Chem.,,,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75521,Damania Capital Markets Ltd,Damania Capital Markets Ltd,,finance,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75522,Collabera Solutions Pvt Ltd,Collabera Solutions Pvt Ltd,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75523,GPI Textiles Ltd,GPI Textiles Ltd,,textile,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75524,Indbazaar Com Ltd,Indbazaar Com Ltd,,retail,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75527,Numero Uno International Ltd.,Numero Uno International Ltd.,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75531,Apache Corp,Apache Corp,,utilities,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75532,Bank Of China Ltd.,Bank Of China Ltd.,,finance,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75533,Bank Of Communications,Bank Of Communications,,finance,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75534,Bayer AG,Bayer AG,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75535,Boc Hong Kong Holdings Ltd,Boc Hong Kong Holdings Ltd,,finance,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75536,Brambles Ltd.,Brambles Ltd.,,other,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75537,Bunge Ltd,Bunge Ltd,,agriculture,2021-07-28 20:29:51 +0530,2021-07-28 20:29:51 +0530
75538,Caterpillar INC,Caterpillar INC,,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75539,CF Industries Holdings Inc,CF Industries Holdings Inc,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75540,Chevron Corp,Chevron Corp,,energy_production,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75541,China Construction Bank Corp,China Construction Bank Corp,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75542,China Life Insurance,China Life Insurance,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75543,China Merchants Bank,China Merchants Bank,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75544,China Mobile Ltd.,China Mobile Ltd.,,telecom,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75545,China Overseas Land & Invest Ltd,China Overseas Land & Invest Ltd,,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75546,China Petroleum & Chemical Company Ltd,China Petroleum & Chemical Company Ltd,,chemicals,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75547,China Shenhua Energy (HongKong) ,China Shenhua Energy (HongKong) ,,other,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75548,China Unicom Ltd.,China Unicom Ltd.,,telecom,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75549,Chubb Corp,Chubb Corp,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75550,Cnooc Ltd,Cnooc Ltd,,energy_production,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75551,Coca-Cola Co,Coca-Cola Co,,consumer_staples,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75552,CSL Ltd.-Australia,CSL Ltd.-Australia,,healthcare,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75553,DBS Group Holdings Ltd.,DBS Group Holdings Ltd.,,other,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75554,Deere & Co,Deere & Co,,industrial_equipment,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75555,Exxon Mobil Corp,Exxon Mobil Corp,,energy_production,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75556,FMC Corp,FMC Corp,,agriculture,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75557,GEA Group AG,GEA Group AG,,consumer_staples,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75558,Halliburton Co,Halliburton Co,,energy_production,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75559,Hang Lung Properties (HongKong),Hang Lung Properties (HongKong),,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75560,Hang Seng Bank Ltd.,Hang Seng Bank Ltd.,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75561,Hong Kong Exchs & Clearing Ltd.,Hong Kong Exchs & Clearing Ltd.,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75562,HSBC Holdings Plc (HK) Hoko,HSBC Holdings Plc (HK) Hoko,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75563,Idex Corp,Idex Corp,,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75564,Industrial and Commercial Bank of China,Industrial and Commercial Bank of China,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75565,Israel Chemicals Ltd,Israel Chemicals Ltd,,,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75566,MediaTek  ( Taiwan ),MediaTek  ( Taiwan ),,electronics,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75567,Microsoft Corp,Microsoft Corp,,,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75568,MTR Corp,MTR Corp,,restaurants,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75569,National Oilwell Varco Inc,National Oilwell Varco Inc,,energy_production,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75570,Nestle SA,Nestle SA,,consumer_staples,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75571,Newmont Mining Corp,Newmont Mining Corp,,raw_materials,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75572,Northrop Grumman Corp,Northrop Grumman Corp,,defence,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75573,Novatek Microelectronics Corporation (Taiwan),Novatek Microelectronics Corporation (Taiwan),,electronics,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75574,Oracle Corp,Oracle Corp,,,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75575,Pentair Inc,Pentair Inc,,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75576,Petro China Company Ltd,Petro China Company Ltd,,chemicals,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75577,Ping An Insurance (Group) Company of China,Ping An Insurance (Group) Company of China,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75578,Procter & Gamble Co,Procter & Gamble Co,,consumer_staples,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75579,Reckitt Benckiser Group PLC,Reckitt Benckiser Group PLC,,other,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75580,RIO Tinto India Pvt Ltd.,RIO Tinto India Pvt Ltd.,,raw_materials,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75581,Roche Holding Ltd,Roche Holding Ltd,,finance,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75582,Shinhan Financial Group Company Ltd.,Shinhan Financial Group Company Ltd.,,other,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75583,Singapore Technologies Engineering  (Singapore) ,Singapore Technologies Engineering  (Singapore) ,,construction,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75584,Sun Hung Kai Properties Ltd.,Sun Hung Kai Properties Ltd.,,real_estate,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75585,Taiwan Semiconductor Manufacturing Company Ltd.,Taiwan Semiconductor Manufacturing Company Ltd.,,electronics,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75586,Travelsky Technology  (HongKong),Travelsky Technology  (HongKong),,outsourcing,2021-07-28 20:29:52 +0530,2021-07-28 20:29:52 +0530
75587,Wal-Mart Stores Inc,Wal-Mart Stores Inc,,retail,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75588,Want Want China Holdings (HongKong) ,Want Want China Holdings (HongKong) ,,other,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75589,Yara International ASA,Yara International ASA,,agriculture,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75596,Archer Daniels Midland Company Ltd.,Archer Daniels Midland Company Ltd.,,chemicals,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75597,BYD Company Ltd.,BYD Company Ltd.,,other,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75598,China Mengniu Dairy,China Mengniu Dairy,,consumer_staples,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75599,China Resources Land Ltd.,China Resources Land Ltd.,,real_estate,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75600,Commonwealth Bank of Australia,Commonwealth Bank of Australia,,finance,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75601,Freeport Mcmoran Copper & Gold Inc,Freeport Mcmoran Copper & Gold Inc,,raw_materials,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75602,Hess Corp,Hess Corp,,energy_production,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75603,JP Morgan Chase & Co,JP Morgan Chase & Co,,finance,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75604,Kubota Corp,Kubota Corp,,construction,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75605,Marathon Oil Corp,Marathon Oil Corp,,energy_production,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75606,Merck & Company Inc,Merck & Company Inc,,healthcare,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75607,Schlumberger Ltd,Schlumberger Ltd,,energy_production,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75608,Schneider Electric Sa,Schneider Electric Sa,,industrial_equipment,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75609,Snap- On Inc,Snap- On Inc,,industrial_equipment,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75610,Sociedad Quimica y Minera de Chile SA,Sociedad Quimica y Minera de Chile SA,,agriculture,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75611,Swire Pacific Ltd,Swire Pacific Ltd,,finance,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75612,Tencent Holdings,Tencent Holdings,,finance,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75613,Valero Energy Corporation Ltd,Valero Energy Corporation Ltd,,energy_production,2021-07-28 20:29:53 +0530,2021-07-28 20:29:53 +0530
75614,Vestas Wind Systems,Vestas Wind Systems,,utilities,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75615,Wilmar International Ltd,Wilmar International Ltd,,agriculture,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75616,Nucor Corp,Nucor Corp,,raw_materials,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75617,Citic Pacific,Citic Pacific,,raw_materials,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75622,Techtronic Industries Company Ltd.,Techtronic Industries Company Ltd.,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75624,Accenture Plc,Accenture Plc,,,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75625,BRF - Brasil Foods SA,BRF - Brasil Foods SA,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75626,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75627,International Business Machines Corp.,International Business Machines Corp.,,electronics,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75628,Travelers Cos Inc,Travelers Cos Inc,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75630,Occidental Petroleum Corporation,Occidental Petroleum Corporation,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75634,Suzuki Motor Corporation,Suzuki Motor Corporation,,auto,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75635,ResMed Inc.,ResMed Inc.,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75636,CSX Corporation,CSX Corporation,,other,2021-07-28 20:29:54 +0530,2021-07-28 20:29:54 +0530
75637,Bank of America NA,Bank of America NA,,finance,2021-07-28 20:29:55 +0530,2021-07-28 20:29:55 +0530
75647,CLP Holdings Ltd,CLP Holdings Ltd,,other,2021-07-28 20:29:55 +0530,2021-07-28 20:29:55 +0530
75648,Hong Kong and China Gas Company Ltd,Hong Kong and China Gas Company Ltd,,other,2021-07-28 20:29:55 +0530,2021-07-28 20:29:55 +0530
75649,New World Development Company Ltd,New World Development Company Ltd,,other,2021-07-28 20:29:55 +0530,2021-07-28 20:29:55 +0530
75650,Sino Land Company Ltd,Sino Land Company Ltd,,other,2021-07-28 20:29:55 +0530,2021-07-28 20:29:55 +0530
75651,Henderson Land Development Company Ltd,Henderson Land Development Company Ltd,,other,2021-07-28 20:29:56 +0530,2021-07-28 20:29:56 +0530
75655,Danaher Corp,Danaher Corp,,other,2021-07-28 20:29:56 +0530,2021-07-28 20:29:56 +0530
75659,Honeywell International,Honeywell International,,electronics,2021-07-28 20:29:56 +0530,2021-07-28 20:29:56 +0530
75663,General Electric Co,General Electric Co,,other,2021-07-28 20:29:56 +0530,2021-07-28 20:29:56 +0530
75664,MakeMyTrip Ltd.,MakeMyTrip Ltd.,,restaurants,2021-07-28 20:29:56 +0530,2021-07-28 20:29:56 +0530
75666,EOG Resources Inc,EOG Resources Inc,,energy_production,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75667,Pioneer Natural Resources Co,Pioneer Natural Resources Co,,energy_production,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75668,PPG Industries Inc,PPG Industries Inc,,,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75671,Accord Cotsyn,Accord Cotsyn,,other,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75672,Soni Medicare Ltd.,Soni Medicare Ltd.,,healthcare,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75673,Weichai Power,Weichai Power,,other,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75677,Golden Agri-Resources Ltd,Golden Agri-Resources Ltd,,agriculture,2021-07-28 20:29:57 +0530,2021-07-28 20:29:57 +0530
75679,ACE Hardware (Indonesia),ACE Hardware (Indonesia),,retail,2021-07-28 20:29:58 +0530,2021-07-28 20:29:58 +0530
75680,AIA Group (Hongkong),AIA Group (Hongkong),,construction,2021-07-28 20:29:58 +0530,2021-07-28 20:29:58 +0530
75689,Chennai Interactive Business Services,Chennai Interactive Business Services,,outsourcing,2021-07-28 20:29:58 +0530,2021-07-28 20:29:58 +0530
75690,British American Tobacco (ADR),British American Tobacco (ADR),,tobacco,2021-07-28 20:29:59 +0530,2021-07-28 20:29:59 +0530
75695,Power Assets Holdings Ltd,Power Assets Holdings Ltd,,finance,2021-07-28 20:29:59 +0530,2021-07-28 20:29:59 +0530
75696,State Street Corp,State Street Corp,,finance,2021-07-28 20:29:59 +0530,2021-07-28 20:29:59 +0530
75699,Amazon.com,Amazon.com,,it_technology,2021-07-28 20:30:00 +0530,2021-07-28 20:30:00 +0530
75700,Apple India Pvt Ltd.,Apple India Pvt Ltd.,,electronics,2021-07-28 20:30:00 +0530,2021-07-28 20:30:00 +0530
75701,Intel Corporation,Intel Corporation,,industrial_equipment,2021-07-28 20:30:00 +0530,2021-07-28 20:30:00 +0530
75702,QUALCOMM,QUALCOMM,,infrastructure,2021-07-28 20:30:00 +0530,2021-07-28 20:30:00 +0530
75707,Largan Precision Company Ltd. (Taiwan),Largan Precision Company Ltd. (Taiwan),,other,2021-07-28 20:30:01 +0530,2021-07-28 20:30:01 +0530
75708,Huntington Ingalls Industries Inc,Huntington Ingalls Industries Inc,,defence,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75710,Eli Lilly & Co.(India) Pvt Ltd.,Eli Lilly & Co.(India) Pvt Ltd.,,healthcare,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75711,Shivalik Rasayan Ltd.,Shivalik Rasayan Ltd.,,agriculture,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75712,Amgen,Amgen,,healthcare,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75713,Comcast Corporation,Comcast Corporation,,telecom,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75715,Activision Blizzard Inc.,Activision Blizzard Inc.,,media,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75716,Automatic Data Processing Inc.,Automatic Data Processing Inc.,,outsourcing,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75717,Broadcom Corporation,Broadcom Corporation,,electronics,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75718,Cerner Corporation,Cerner Corporation,,healthcare,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
75719,Check Point Software Technologies Ltd.,Check Point Software Technologies Ltd.,,,2021-07-28 20:30:02 +0530,2021-07-28 20:30:02 +0530
